TimeStamp,Tau_N2O5,Tau_NO3,Tau_NO2,Tau_O3,Instrument State,Red State,Blue State,Red Laser Current,Blue Laser Current,TC1 NO3 Cavity (°C),TC2 N2O5 Cavity (°C),TC3 NO2 Cavity (°C),TC4 O3 Cavity (°C),TC5 Pump (°C),Humidity (%RH),NO2000 Line  (mbar),NO2000 Tank (mbar),NO100 Line (mbar),NO100 Tank (mbar),Cavity Exit (mbar),Zero Air Purge (mbar),Zero Air Valve (mbar),N2O5 Cavity (mbar),NO3 Cavity (mbar),NO2 Cavity (mbar),O3 Cavity (mbar),V1 Flight 1 Filter,V2 Flight 2 Filter,V3 Flight 3 Filter,V4 Flight 4 Filter,V5 Three-way,V6 NO 100ppm,V7 NO 2000ppm,V8 Zero Air Red,V9 Zero Air Blue,MFC A N2O5 cavity Pressure (mbar),MFC A N2O5 cavity Temp (°C),MFC A N2O5 cavity Vol Flow (LPM or CCM),MFC A N2O5 cavity Mass Flow (SLPM or SCCM),MFC B NO3 cavity Pressure (mbar),MFC B NO3 cavity Temp (°C),MFC B NO3 cavity Vol Flow (LPM or CCM),MFC B NO3 cavity Mass Flow (SLPM or SCCM),MFC C NO2 cavity Pressure (mbar),MFC C NO2 cavity Temp (°C),MFC C NO2 cavity Vol Flow (LPM or CCM),MFC C NO2 cavity Mass Flow (SLPM or SCCM),MFC D O3 cavity Pressure (mbar),MFC D O3 cavity Temp (°C),MFC D O3 cavity Vol Flow (LPM or CCM),MFC D O3 cavity Mass Flow (SLPM or SCCM),MFC F NO 100ppm Pressure (mbar),MFC F NO 100ppm Temp (°C),MFC F NO 100ppm Vol Flow (LPM or CCM),MFC F NO 100ppm Mass Flow (SLPM or SCCM),MFC G NO 2000ppm Pressure (mbar),MFC G NO 2000ppm Temp (°C),MFC G NO 2000ppm Vol Flow (LPM or CCM),MFC G NO 2000ppm Mass Flow (SLPM or SCCM),MFC H ZA to Cavities Pressure (mbar),MFC H ZA to Cavities Temp (°C),MFC H ZA to Cavities Vol Flow (LPM or CCM),MFC H ZA to Cavities Mass Flow (SLPM or SCCM),MFC A N2O5 cavity SetPoint,MFC B NO3 cavity SetPoint,MFC C NO2 cavity SetPoint,MFC D O3 cavity SetPoint,MFC F NO 100ppm SetPoint,MFC G NO 2000ppm SetPoint,MFC H ZA to Cavities SetPoint,Pump Setpoint (Vdc),Heater 1 (°C),Heater 2 (°C),Heater 3 (°C),Dongle State,Dongle Data Age (s),Dongle Time (sec since midnight),Pressure E (mbar),Pressure E Setpoint (mbar)
2019.07.05 16:31:16.96,119.862,121.331,19.0046,19.219,3,3,1,177.16,111.85,22.2793,22.7193,22.5806,22.6226,30.0133,-0.0760078,-423.249,-2302.87,-425.264,-525.438,254.194,1016.49,4943.89,380.102,378.073,357.331,356.999,1,0,0,0,0,1,1,0,0,381.97,24.64,5,1.89,337.154,24.55,6.49,1.99,310.954,25.16,2.499,0.702,309.575,25.11,2.501,0.698,395.759,25.55,-0,-0,361.285,25.07,1.5,0.0005,1022.49,24.85,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,61.9,52.1,54.5,2,0.998057,NaN,NaN,380.382
2019.07.05 16:31:17.96,119.803,120.328,19.0012,19.2204,3,3,1,177.16,111.72,22.2796,22.7223,22.5806,22.6187,30.019,-0.535855,-422.423,395.599,-421.961,-1213.52,253.555,1027.03,4942.94,380.036,378.139,357.331,356.933,1,0,0,0,0,1,1,0,0,381.97,24.64,5,1.89,338.533,24.55,6.49,1.99,310.954,25.17,2.503,0.704,308.885,25.11,2.501,0.698,398.517,25.56,0,0,361.285,25.07,1.5,0.0005,1023.18,24.86,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,62,52.2,54.6,2,1.00506,NaN,NaN,380.452
2019.07.05 16:31:18.96,119.789,120.189,19.0012,19.2235,3,3,1,177.16,111.85,22.2796,22.7223,22.5806,22.6187,30.019,-0.203743,-409.482,-2357.94,-410.952,-1268.56,257.068,1020.64,4952.83,380.168,378.073,357.331,357.065,1,0,0,0,0,1,1,0,0,381.97,24.65,5,1.89,338.533,24.55,6.5,1.99,311.643,25.17,2.5,0.704,309.575,25.11,2.502,0.7,397.138,25.56,0,0,361.285,25.07,1.5,0.0005,1023.18,24.86,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,62.3,52.3,54.8,2,2.00511,NaN,NaN,380.382
2019.07.05 16:31:20.00,119.828,119.624,19.0062,19.2259,3,3,1,177.29,111.59,22.2789,22.7186,22.5829,22.6201,30.0193,-0.408119,-424.626,-1999.98,-429.392,-332.776,257.706,1023.19,4940.38,380.102,378.007,357.264,356.8,1,0,0,0,0,1,1,0,0,381.97,24.65,5,1.89,338.533,24.55,6.5,1.99,311.643,25.17,2.498,0.703,308.885,25.12,2.499,0.699,397.827,25.57,-0,-0,361.285,25.08,1.4,0.0005,1022.49,24.86,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,62.4,52.4,54.9,2,3.00117,NaN,NaN,380.522
2019.07.05 16:31:21.02,119.738,120.756,18.9984,19.2311,3,3,1,177.16,111.85,22.2789,22.7186,22.5829,22.6201,30.0193,-0.0376873,-424.075,-1008.71,-423.337,-85.0682,261.219,1020.96,4937.19,380.366,378.139,357.397,356.999,1,0,0,0,0,1,1,0,0,381.97,24.65,5,1.88,337.843,24.55,6.5,1.99,310.954,25.17,2.498,0.703,308.885,25.11,2.503,0.698,398.517,25.57,-0.1,-0,361.285,25.08,1.4,0.0005,1022.49,24.85,0.216,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,62.6,52.5,55,2,4.00123,NaN,NaN,380.243
2019.07.05 16:31:22.03,119.797,121.489,19.0058,19.2351,3,3,1,177.16,111.72,22.2791,22.7202,22.5822,22.618,30.0232,0.664856,-412.235,-3734.71,-412.328,410.348,251.639,1020.96,4941.66,380.168,378.139,357.397,356.933,1,0,0,0,0,1,1,0,0,381.97,24.65,5,1.89,337.843,24.55,6.5,1.99,310.954,25.18,2.498,0.703,309.575,25.12,2.499,0.699,398.517,25.57,-0.1,-0,361.285,25.08,1.4,0.0005,1023.18,24.86,0.217,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,62.8,52.7,55.2,2,0,55876.9,NaN,380.452
2019.07.05 16:31:23.03,119.854,121.719,19.0091,19.2272,3,3,1,177.16,111.99,22.2791,22.7202,22.5822,22.618,30.0232,-0.388959,-423.525,-1173.92,-423.888,-140.114,248.765,1027.35,4940.38,380.3,378.205,357.529,357.197,1,0,0,0,0,1,1,0,0,381.97,24.65,4.99,1.88,338.533,24.55,6.5,1.99,310.954,25.18,2.498,0.701,309.575,25.12,2.498,0.697,398.517,25.57,-0.1,-0,361.285,25.08,1.4,0.0005,1022.49,24.86,0.217,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,62.9,52.8,55.3,2,0.998057,NaN,NaN,380.382
2019.07.05 16:31:24.01,119.841,121.438,19.011,19.2194,3,3,1,177.16,111.72,22.2775,22.7209,22.5822,22.6155,30.0266,0.160302,-420.22,-320.322,-423.062,52.5473,252.917,1027.35,4946.45,380.168,378.205,357.397,357.065,1,0,0,0,0,1,1,0,0,381.97,24.66,5,1.89,337.843,24.55,6.5,1.99,310.954,25.18,2.502,0.704,308.885,25.12,2.502,0.698,400.585,25.58,0,0,361.285,25.09,1.4,0.0005,1023.18,24.86,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,63.1,52.9,55.4,2,2.00711,NaN,NaN,380.661
2019.07.05 16:31:25.03,119.773,120.923,19,19.2168,3,4,1,177.16,111.85,22.2775,22.7209,22.5822,22.6155,30.0266,0.728724,-429.031,-1284.06,-430.493,-332.776,256.11,1019.04,4947.09,380.102,378.073,357.331,356.866,1,0,0,0,0,0,1,0,0,381.97,24.66,5,1.89,337.154,24.56,6.49,1.99,311.643,25.19,2.498,0.703,308.885,25.12,2.502,0.699,397.827,25.58,-0,0,361.285,25.09,1.5,0.0005,1022.49,24.86,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,63.3,53,55.6,2,3.05317,NaN,NaN,380.522
2019.07.05 16:31:26.00,119.915,121.25,19.0086,19.2105,3,4,1,177.16,111.99,22.2798,22.7234,22.587,22.6146,30.0328,-0.0568475,-413.612,368.063,-414.805,162.64,248.127,1020.96,4938.78,380.234,378.271,357.397,357.131,1,0,0,0,0,0,1,0,0,381.97,24.66,5,1.89,337.843,24.56,6.5,1.99,311.643,25.19,2.504,0.705,310.264,25.12,2.497,0.701,399.206,25.59,-0.1,-0,361.285,25.09,1.4,0.0005,1022.49,24.86,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,63.5,53.1,55.7,2,4.00223,NaN,NaN,380.313
2019.07.05 16:31:27.01,119.871,121.925,19.0072,19.198,3,4,1,177.16,111.72,22.2798,22.7234,22.587,22.6146,30.0328,-0.0632343,-419.119,1056.45,-418.659,685.579,255.471,1016.81,4941.34,380.3,378.205,357.397,357.131,1,0,0,0,0,0,1,0,0,381.97,24.66,5,1.89,337.154,24.56,6.5,1.99,310.954,25.19,2.5,0.703,309.575,25.12,2.499,0.701,396.449,25.59,0.1,0,361.285,25.1,1.4,0.0005,1022.49,24.86,0.216,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,63.6,53.2,55.8,2,5.00329,NaN,NaN,380.591
2019.07.05 16:31:28.00,119.787,119.664,19.0071,19.1882,3,1,1,177.16,111.72,22.2749,22.7225,22.5875,22.6176,30.034,-0.24845,-428.481,230.386,-429.943,603.009,254.513,1023.83,4943.25,380.3,378.139,357.463,357.263,1,0,0,0,0,0,1,0,0,381.97,24.67,5,1.88,337.843,24.56,6.49,1.98,310.954,25.2,2.499,0.703,309.575,25.13,2.497,0.7,397.138,25.6,0,0,361.285,25.1,1.4,0.0005,1023.18,24.87,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,63.8,53.4,56,2,0,55882.8,NaN,380.591
2019.07.05 16:31:29.01,119.829,122.228,19.0109,19.1851,3,1,1,177.16,112.25,22.2749,22.7225,22.5875,22.6176,30.034,0.332745,-425.177,-155.11,-425.264,823.194,254.194,1018.08,4946.13,380.234,378.139,357.331,356.999,1,0,0,0,0,0,1,0,0,381.97,24.67,5,1.89,337.154,24.57,6.49,1.98,311.643,25.2,2.5,0.704,308.885,25.13,2.498,0.698,395.759,25.6,-0,-0,361.285,25.11,1.5,0.0005,1023.18,24.87,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,64,53.5,56.1,2,0.998057,NaN,NaN,380.73
2019.07.05 16:31:30.00,119.835,123.119,19.0088,19.1831,3,1,1,177.16,111.99,22.2782,22.7237,22.5905,22.6104,30.0381,0.0581141,-427.93,-2165.2,-427.191,-608.007,252.597,1019.04,4943.25,380.102,378.139,357.331,356.999,1,0,0,0,0,0,1,0,0,381.97,24.67,5,1.89,338.533,24.57,6.49,1.99,311.643,25.2,2.498,0.703,309.575,25.13,2.499,0.7,395.07,25.61,0,0,361.285,25.11,1.5,0.0005,1023.18,24.87,0.217,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,64.1,53.6,56.2,2,2.00111,NaN,NaN,380.452
2019.07.05 16:31:31.01,119.885,121.595,19.0131,19.1996,3,1,1,177.16,111.99,22.2782,22.7237,22.5905,22.6104,30.0381,-0.733844,-420.771,-843.495,-421.961,-57.5451,251.001,1020.96,4945.81,380.036,378.139,357.331,356.999,1,0,0,0,0,0,1,0,0,381.97,24.67,5,1.89,337.843,24.57,6.49,1.98,312.333,25.2,2.498,0.704,309.575,25.14,2.503,0.699,398.517,25.61,-0.1,-0,361.285,25.11,1.5,0.0005,1023.18,24.87,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,64.3,53.7,56.4,2,3.00217,NaN,NaN,380.452
2019.07.05 16:31:32.04,119.757,122.269,19.0141,19.198,3,1,1,177.29,111.72,21.8008,22.6116,22.5078,22.4844,30.0408,0.505187,-427.379,-623.212,-426.915,107.593,250.362,1027.99,4947.41,380.168,378.205,357.397,357.131,1,0,0,0,0,0,1,0,0,381.97,24.67,5,1.89,337.154,24.57,6.5,1.99,310.954,25.21,2.502,0.703,308.885,25.14,2.5,0.697,399.206,25.62,0,0,361.285,25.12,1.5,0.0005,1022.49,24.87,0.216,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,64.5,53.8,56.5,2,4.00423,NaN,NaN,380.452
2019.07.05 16:31:33.02,119.79,122.003,19.0108,19.2125,3,1,1,177.16,111.85,21.8008,22.6116,22.5078,22.4844,30.0408,0.236943,-424.075,-1752.16,-424.713,-30.022,249.085,1014.57,4943.25,380.234,378.073,357.463,357.065,1,0,0,0,0,0,1,0,0,381.97,24.68,5,1.89,338.533,24.57,6.5,1.99,310.954,25.21,2.5,0.703,309.575,25.14,2.5,0.699,398.517,25.62,-0,-0,361.285,25.12,1.4,0.0005,1022.49,24.87,0.216,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,64.7,54,56.7,2,0,55888.8,NaN,380.591
2019.07.05 16:31:34.02,119.902,121.71,19.0072,19.217,3,1,1,177.16,111.72,21.7911,22.6529,22.667,22.5253,30.0438,-0.433666,-428.481,-1091.31,-430.768,-1020.85,254.832,1019.36,4941.98,380.102,378.073,357.331,356.999,1,0,0,0,0,0,1,0,0,381.97,24.68,5,1.89,337.154,24.58,6.5,1.99,311.643,25.21,2.502,0.704,308.885,25.14,2.499,0.698,397.827,25.62,-0.1,-0,361.285,25.12,1.4,0.0005,1023.18,24.87,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,64.8,54.1,56.8,2,0.994057,NaN,NaN,380.522
2019.07.05 16:31:35.04,119.797,121.095,19.0082,19.2235,3,1,1,177.16,111.72,21.7911,22.6529,22.667,22.5253,30.0438,-0.408119,-429.784,-1118.85,-428.599,-222.684,257.068,1016.49,4948.04,380.168,378.139,357.463,357.065,1,0,0,0,0,0,1,0,0,381.97,24.68,5,1.89,337.843,24.57,6.5,1.99,311.643,25.21,2.503,0.705,309.575,25.14,2.5,0.699,398.517,25.63,-0,-0,361.285,25.12,1.4,0.0005,1023.18,24.88,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,65,54.2,56.9,2,0.997057,NaN,NaN,380.452
2019.07.05 16:31:36.02,119.806,121.083,19.0125,19.2336,3,1,1,177.16,111.99,21.876,22.7271,22.5817,22.4537,30.0436,0.645696,-423.452,478.205,-418.966,823.194,254.513,1026.71,4941.02,380.168,378.205,357.331,356.999,1,0,0,0,0,0,1,0,0,381.97,24.68,5,1.89,337.843,24.58,6.5,1.99,310.954,25.22,2.5,0.701,309.575,25.15,2.501,0.699,395.07,25.63,0,0,361.285,25.13,1.5,0.0005,1023.18,24.88,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,65.2,54.3,57,2,2.00511,NaN,NaN,380.522
2019.07.05 16:31:37.04,119.874,120.198,19.0024,19.2309,3,1,1,177.16,111.72,21.876,22.7271,22.5817,22.4537,30.0436,-1.18092,-428.132,-981.172,-427.223,465.394,251.32,1030.54,4944.53,380.036,378.073,357.331,356.866,1,0,0,0,0,0,1,0,0,381.97,24.68,5,1.89,338.533,24.58,6.5,1.99,312.333,25.22,2.499,0.704,309.575,25.15,2.499,0.699,398.517,25.64,-0.1,-0,361.285,25.13,1.5,0.0005,1022.49,24.88,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,65.4,54.4,57.2,2,2.99817,NaN,NaN,380.452
2019.07.05 16:31:38.03,119.79,122.731,19.0126,19.2327,3,1,1,177.16,111.85,21.9706,22.7805,22.6062,22.4599,30.0502,-0.305931,-426.829,-2110.12,-426.64,382.824,252.278,1013.29,4945.49,380.102,378.073,357.397,357.131,1,0,0,0,0,0,1,0,0,381.97,24.68,5,1.88,337.843,24.58,6.51,1.99,311.643,25.22,2.503,0.704,309.575,25.15,2.499,0.698,399.896,25.64,-0.1,-0,361.285,25.14,1.5,0.0005,1022.49,24.88,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,65.5,54.6,57.3,2,3.99823,NaN,NaN,380.313
2019.07.05 16:31:39.04,119.898,122.439,19.0248,19.24,3,1,1,177.16,111.99,21.9706,22.7805,22.6062,22.4599,30.0502,-0.535855,-429.582,-44.9679,-428.599,-222.684,255.152,1025.11,4953.15,379.97,378.007,357.264,356.866,1,0,0,0,0,0,1,0,0,381.97,24.69,5,1.89,337.154,24.58,6.5,1.98,310.954,25.22,2.503,0.704,308.885,25.15,2.5,0.7,397.138,25.65,-0,-0,361.285,25.14,1.5,0.0005,1023.18,24.88,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,65.7,54.7,57.4,2,0,55893.9,NaN,380.591
2019.07.05 16:31:40.03,119.781,122.753,19.0077,19.2337,3,1,1,177.16,112.12,22.1667,23.0158,22.6109,22.4578,30.0569,0.46048,-430.335,-72.5033,-429.668,245.209,254.513,1016.81,4943.25,380.102,378.073,357.331,356.999,1,0,0,0,0,0,1,0,0,381.97,24.69,5,1.88,337.154,24.59,6.5,1.99,312.333,25.23,2.498,0.705,308.885,25.15,2.502,0.699,398.517,25.65,-0,-0,361.285,25.14,1.5,0.0005,1023.18,24.88,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,65.9,54.8,57.5,2,1.00606,NaN,NaN,380.313
2019.07.05 16:31:41.03,119.799,122.476,19.0132,19.2376,3,1,1,177.29,112.12,22.1667,23.0158,22.6109,22.4578,30.0569,0.652083,-420.771,3231.75,-419.759,80.0704,256.11,1021.6,4945.17,380.102,378.139,357.397,356.999,1,0,0,0,0,0,1,0,0,381.97,24.69,5,1.89,337.154,24.59,6.5,1.98,310.954,25.23,2.498,0.703,308.885,25.15,2.499,0.698,399.206,25.65,0,0,361.285,25.15,1.5,0.0005,1023.18,24.89,0.216,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,66.1,54.9,57.6,2,2.00711,NaN,NaN,380.452
2019.07.05 16:31:42.03,119.786,121.23,19.0104,19.2339,3,1,1,177.29,111.85,22.2016,23.1341,22.6116,22.4587,30.0574,0.109208,-422.423,-1008.71,-421.961,-552.961,251.639,1020.96,4940.7,380.102,378.073,357.331,357.065,1,0,0,0,0,0,1,0,0,381.28,24.69,5,1.89,337.843,24.59,6.51,1.99,310.954,25.23,2.498,0.702,309.575,25.16,2.499,0.699,397.827,25.66,0.1,0,361.285,25.15,1.4,0.0005,1023.18,24.89,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,66.3,55,57.8,2,3.00317,NaN,NaN,380.452
2019.07.05 16:31:43.04,119.848,121.085,19.0165,19.2367,3,1,1,177.29,111.85,22.2016,23.1341,22.6116,22.4587,30.0574,0.313585,-427.379,-1394.2,-426.915,-663.053,248.446,1017.44,4948.04,380.168,378.139,357.331,356.999,1,0,0,0,0,0,1,0,0,381.97,24.69,5,1.88,337.154,24.59,6.5,1.98,310.954,25.24,2.501,0.704,308.885,25.16,2.498,0.697,397.827,25.66,0,0,361.285,25.15,1.4,0.0005,1023.18,24.89,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,66.4,55.1,57.9,2,3.99923,NaN,NaN,380.522
2019.07.05 16:31:44.03,119.792,122.862,19.0177,19.2362,3,1,1,177.29,111.85,22.1732,23.1461,22.6166,22.4555,30.0633,0.358292,-423.727,-1449.27,-420.893,-112.591,250.681,1016.17,4951.24,380.036,377.941,357.331,356.866,1,0,0,0,0,0,1,0,0,381.28,24.7,5,1.89,338.533,24.59,6.51,1.99,310.954,25.24,2.497,0.702,310.264,25.16,2.498,0.698,397.138,25.67,-0,-0,361.285,25.16,1.5,0.0005,1023.18,24.89,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,66.6,55.2,58,2,5.00629,NaN,NaN,380.452
2019.07.05 16:31:45.02,119.884,122.902,19.012,19.2376,3,1,1,177.29,111.72,22.1732,23.1461,22.6166,22.4555,30.0633,0.671243,-425.654,-1807.23,-424.746,162.64,251.639,1019.04,4937.19,380.168,378.073,357.331,356.933,1,0,0,0,0,0,1,0,0,381.28,24.7,5,1.89,337.843,24.6,6.51,1.99,311.643,25.24,2.499,0.705,310.264,25.16,2.498,0.7,397.138,25.67,0,0,361.285,25.16,1.4,0.0005,1022.49,24.89,0.216,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,66.8,55.4,58.2,2,0,55899.8,NaN,380.313
2019.07.05 16:31:46.02,119.914,121.7,19.022,19.2309,3,1,1,177.16,111.99,22.1644,23.1609,22.6196,22.4541,30.0638,0.760658,-422.148,-347.858,-421.961,-855.715,249.723,1023.83,4940.38,380.234,378.205,357.529,357.131,1,0,0,0,0,0,1,0,0,381.97,24.7,5,1.89,337.843,24.6,6.5,1.99,310.954,25.25,2.499,0.703,309.575,25.16,2.5,0.7,399.206,25.67,0,0,361.285,25.16,1.4,0.0005,1023.18,24.9,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,67,55.5,58.3,2,0.996057,NaN,NaN,380.382
2019.07.05 16:31:46.96,119.808,122.683,19.0215,19.2303,3,1,1,177.16,111.99,22.1644,23.1609,22.6196,22.4541,30.0638,-0.21013,-423.727,1854.98,-422.269,960.81,255.471,1021.28,4944.53,380.168,378.073,357.331,356.999,1,0,0,0,0,0,1,0,0,381.97,24.7,4.99,1.88,337.154,24.6,6.5,1.99,311.643,25.25,2.5,0.704,309.575,25.17,2.503,0.7,398.517,25.68,0,0,361.285,25.17,1.4,0.0005,1023.18,24.9,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,67.1,55.6,58.4,2,2.00011,NaN,NaN,380.591
2019.07.05 16:31:47.97,119.755,121.63,19.0175,19.2263,3,1,1,177.16,111.72,22.1695,23.1817,22.622,22.453,30.0695,0.192236,-426.48,-3294.15,-425.847,-1185.99,251.639,1017.76,4941.98,380.102,378.073,357.331,356.933,1,0,0,0,0,0,1,0,0,381.97,24.7,5,1.89,337.154,24.6,6.49,1.98,310.954,25.25,2.501,0.703,309.575,25.17,2.498,0.699,397.138,25.68,0,0,361.285,25.17,1.4,0.0005,1022.49,24.9,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,67.3,55.7,58.5,2,2.99617,NaN,NaN,380.452
2019.07.05 16:31:49.01,119.757,121.384,19.0157,19.2258,3,1,1,177.29,112.12,22.1695,23.1817,22.622,22.453,30.0695,0.294424,-421.799,-678.283,-420.067,492.917,250.681,1021.92,4940.7,380.102,378.073,357.264,356.866,1,0,0,0,0,0,1,0,0,381.97,24.71,5,1.89,337.843,24.6,6.5,1.99,311.643,25.25,2.496,0.702,309.575,25.17,2.502,0.699,398.517,25.69,-0,-0,361.285,25.18,1.4,0.0005,1023.18,24.9,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,67.5,55.8,58.7,2,4.00023,NaN,NaN,380.382
2019.07.05 16:31:50.02,119.871,121.198,19.0123,19.2258,3,1,1,177.16,111.85,22.1723,23.2043,22.6289,22.4544,30.0734,-0.280384,-428.205,-2330.41,-429.668,-1048.38,252.917,1021.6,4941.98,380.036,378.007,357.264,356.8,1,0,0,0,0,0,1,0,0,381.97,24.71,5.01,1.89,337.843,24.6,6.5,1.99,311.643,25.26,2.502,0.705,309.575,25.18,2.505,0.699,398.517,25.69,-0,0,361.285,25.18,1.4,0.0005,1023.87,24.9,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,67.6,55.9,58.8,2,0,55905.8,NaN,380.313
2019.07.05 16:31:51.04,119.837,122.308,19.0214,19.2356,3,1,1,177.29,111.72,22.1723,23.2043,22.6289,22.4544,30.0734,-0.165422,-425.177,1827.44,-424.989,1070.9,255.79,1027.35,4944.21,380.234,378.205,357.397,357.131,1,0,0,0,0,0,1,0,0,381.97,24.71,5,1.89,337.154,24.61,6.5,1.99,311.643,25.26,2.499,0.704,308.885,25.18,2.5,0.699,397.827,25.7,0.1,0,361.285,25.18,1.5,0.0005,1022.49,24.9,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,67.8,56.1,58.9,2,1.00306,NaN,NaN,380.243
2019.07.05 16:31:52.03,119.691,121.945,19.0203,19.2297,3,1,1,177.16,112.25,22.1787,23.2237,22.6291,22.4527,30.0776,0.511574,-423.452,-1559.42,-420.893,-552.961,251.639,1016.17,4940.38,380.234,378.205,357.463,356.999,1,0,0,0,0,0,1,0,0,381.97,24.71,5,1.89,337.843,24.61,6.51,1.99,310.954,25.26,2.501,0.704,309.575,25.18,2.501,0.699,397.827,25.7,-0.1,-0,361.285,25.19,1.4,0.0005,1022.49,24.9,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,68,56.2,59,2,0.993057,NaN,NaN,380.591
2019.07.05 16:31:52.99,119.831,121.969,19.0242,19.237,3,1,1,177.29,111.59,22.1787,23.2237,22.6291,22.4527,30.0776,-0.203743,-429.307,-981.172,-429.425,382.824,252.917,1023.19,4942.3,380.168,378.139,357.331,356.933,1,0,0,0,0,0,1,0,0,381.97,24.72,5,1.89,337.154,24.61,6.5,1.98,311.643,25.27,2.499,0.703,308.885,25.18,2.501,0.699,399.206,25.71,-0.1,-0,361.285,25.19,1.4,0.0005,1023.18,24.9,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,68.1,56.3,59.1,2,1.99711,NaN,NaN,380.452
2019.07.05 16:31:54.00,119.674,119.983,19.0205,19.2401,3,1,1,177.16,111.85,22.1801,23.2519,22.6317,22.45,30.0845,-0.376186,-425.177,588.347,-425.264,217.686,258.664,1017.44,4942.62,380.168,378.205,357.397,357.065,1,0,0,0,0,0,1,0,0,381.97,24.72,5,1.88,337.843,24.61,6.5,1.99,311.643,25.27,2.501,0.703,308.885,25.18,2.499,0.698,399.206,25.71,0,0,361.285,25.2,1.4,0.0005,1023.18,24.91,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,68.3,56.4,59.2,2,2.99417,NaN,NaN,380.382
2019.07.05 16:31:55.04,119.648,122.1,19.0226,19.2375,3,1,1,177.29,112.12,22.1801,23.2519,22.6317,22.45,30.0845,-0.548628,-411.96,-981.172,-409.026,-140.114,253.875,1020.32,4938.78,380.234,378.271,357.397,357.263,1,0,0,0,0,0,1,0,0,381.97,24.72,5,1.89,336.464,24.61,6.51,1.99,312.333,25.27,2.496,0.703,308.885,25.18,2.499,0.697,398.517,25.72,-0.1,-0,361.285,25.2,1.5,0.0005,1023.18,24.91,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,68.5,56.5,59.4,2,3.99123,NaN,NaN,380.522
2019.07.05 16:31:56.03,119.82,121.601,19.0224,19.2434,3,1,1,177.16,111.85,22.185,23.2743,22.6342,22.4509,30.0858,-0.197356,-429.031,-871.031,-428.567,-277.73,258.026,1019.04,4944.85,380.168,378.337,357.463,357.131,1,0,0,0,0,0,1,0,0,381.97,24.72,5,1.89,337.843,24.62,6.5,1.99,311.643,25.27,2.498,0.704,309.575,25.18,2.503,0.697,398.517,25.72,-0,-0,361.285,25.2,1.4,0.0005,1023.18,24.9,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,68.7,56.6,59.5,2,0,55910.9,NaN,380.73
